year,state_name,commodity,SRI,risk_category,yield_per_acre,recommendation,yield_risk,weather_risk,drought_risk,economic_risk
2025,NORTH DAKOTA - SUMMARY,ALL,29.848878323703822,Avg: 29.8,,,,,,
2025,NORTH DAKOTA,SOYBEANS,32.089515681014255,Moderate,36.0,"Monitor closely, consider +5% stockpile",73.82718766004074,4.0,0.0,35.0
2025,NORTH DAKOTA,SOYBEANS,31.3878349612384,Moderate,37.0,"Monitor closely, consider +5% stockpile",71.82238560353828,4.0,0.0,35.0
2025,NORTH DAKOTA,SOYBEANS,31.3878349612384,Moderate,37.0,"Monitor closely, consider +5% stockpile",71.82238560353828,4.0,0.0,35.0
2025,NORTH DAKOTA,CORN,31.211392815782407,Moderate,145.0,"Monitor closely, consider +5% stockpile",71.31826518794973,4.0,0.0,35.0
2025,NORTH DAKOTA,CORN,31.211392815782407,Moderate,145.0,"Monitor closely, consider +5% stockpile",71.31826518794973,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,31.04913437949582,Moderate,44.0,"Monitor closely, consider +5% stockpile",70.85466965570234,4.0,0.0,35.0
2025,NORTH DAKOTA,CORN,30.480448786427317,Moderate,148.0,"Monitor closely, consider +5% stockpile",69.22985367550662,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,30.08378938694672,Moderate,47.0,"Monitor closely, consider +5% stockpile",68.09654110556205,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,30.08378938694672,Moderate,47.0,"Monitor closely, consider +5% stockpile",68.09654110556205,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,29.440226058580656,Moderate,49.0,"Monitor closely, consider +5% stockpile",66.25778873880188,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,28.21745573468513,Moderate,52.8,"Monitor closely, consider +5% stockpile",62.76415924195752,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,27.509536073482455,Moderate,55.0,"Monitor closely, consider +5% stockpile",60.74153163852132,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,27.509536073482455,Moderate,55.0,"Monitor closely, consider +5% stockpile",60.74153163852132,4.0,0.0,35.0
2025,NORTH DAKOTA,WHEAT,26.222409416750327,Moderate,59.0,"Monitor closely, consider +5% stockpile",57.064026905000944,4.0,0.0,35.0
